clause_depth,correct,dependency_distance,dependency_distance_bucket,failure,grammatical,grammatical_score,model_id,model_name,model_provider,near_failure,pair_id,phenomenon,preference_margin,subtype,template_type,ungrammatical,ungrammatical_score
0,True,1,short_1,False,The birds work.,-9.145517349243164,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0108,agreement,1.0264097849527989,simple_plural,simple_agreement,The birds works.,-10.171927134195963
0,False,4,medium_2_4,True,The manager beside the students dances.,-8.091973622639975,hf_distilgpt2,distilgpt2,huggingface,True,pp_attractor-0109,agreement,-0.00173187255859375,pp_plural_attractor_beside,pp_attractor,The manager beside the students dance.,-8.09024175008138
1,True,5,long_5_plus,False,The guard who the artist follows laughs.,-8.000062670026507,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0110,agreement,1.0865794590541284,object_relative_clause_who,relative_clause,The guard who the artist follows laugh.,-9.086642129080635
0,False,1,short_1,True,The robot answers.,-10.090461730957031,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0111,agreement,-0.46344884236653705,simple_singular,simple_agreement,The robot answer.,-9.627012888590494
0,True,4,medium_2_4,False,The chefs beside the garden wait.,-8.495988845825195,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0112,agreement,0.5943463643391933,pp_singular_attractor_beside,pp_attractor,The chefs beside the garden waits.,-9.090335210164389
1,True,5,long_5_plus,False,The pilots that the artist observes read.,-8.434364863804408,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0113,agreement,0.5737326485770087,plural_object_relative_clause_that,relative_clause,The pilots that the artist observes reads.,-9.008097512381417
0,True,1,short_1,False,The judges write.,-8.94254239400228,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0114,agreement,1.247415542602539,simple_plural,simple_agreement,The judges writes.,-10.189957936604818
0,True,4,medium_2_4,False,The chef with the students answers.,-8.044867833455404,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0115,agreement,0.020389556884765625,pp_plural_attractor_with,pp_attractor,The chef with the students answer.,-8.06525739034017
1,True,5,long_5_plus,False,The dancer that the farmers support waits.,-9.396325247628349,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0116,agreement,0.0986600603376111,object_relative_clause_plural_embedded_that,relative_clause,The dancer that the farmers support wait.,-9.49498530796596
0,False,1,short_1,True,The author studies.,-9.30323600769043,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0117,agreement,-0.5098082224527989,simple_singular,simple_agreement,The author study.,-8.79342778523763
0,True,4,medium_2_4,False,The guards with the instrument work.,-7.2953745524088545,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0118,agreement,0.3004252115885411,pp_singular_attractor_with,pp_attractor,The guards with the instrument works.,-7.5957997639973955
1,True,5,long_5_plus,False,The judge who the visitors see runs.,-7.899168831961496,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0119,agreement,0.08754784720284547,object_relative_clause_plural_embedded_who,relative_clause,The judge who the visitors see run.,-7.986716679164341
0,True,1,short_1,False,The nurses close.,-10.201736450195312,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0120,agreement,1.155569712320963,simple_plural,simple_agreement,The nurses closes.,-11.357306162516275
0,True,4,medium_2_4,False,The teacher near the computers travels.,-8.666525522867838,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0121,agreement,0.2315088907877616,pp_plural_attractor_near,pp_attractor,The teacher near the computers travel.,-8.8980344136556
1,True,5,long_5_plus,False,The pilot that the singer teaches returns.,-8.468603951590401,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0122,agreement,0.49447795322963195,object_relative_clause_that,relative_clause,The pilot that the singer teaches return.,-8.963081904820033
0,True,1,short_1,False,The author waits.,-9.710062662760416,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0123,agreement,0.24014918009440223,simple_singular,simple_agreement,The author wait.,-9.950211842854818
0,True,4,medium_2_4,False,The birds near the computer laugh.,-8.34208869934082,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0124,agreement,0.08521652221679688,pp_singular_attractor_near,pp_attractor,The birds near the computer laughs.,-8.427305221557617
1,True,5,long_5_plus,False,The guard who the librarian supports notices.,-7.400295257568359,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0125,agreement,0.1772632598876953,object_relative_clause_who,relative_clause,The guard who the librarian supports notice.,-7.577558517456055
0,True,1,short_1,False,The judges move.,-9.242853164672852,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0126,agreement,1.485616683959961,simple_plural,simple_agreement,The judges moves.,-10.728469848632812
0,False,4,medium_2_4,True,The nurse behind the students writes.,-8.001447041829428,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0127,agreement,-0.026626586914063388,pp_plural_attractor_behind,pp_attractor,The nurse behind the students write.,-7.974820454915364
1,False,5,long_5_plus,True,The drivers that the lawyer follows smile.,-9.113043648856026,hf_distilgpt2,distilgpt2,huggingface,True,relative_clause-0128,agreement,-0.00156402587890625,plural_object_relative_clause_that,relative_clause,The drivers that the lawyer follows smiles.,-9.11147962297712
0,True,1,short_1,False,The musician laughs.,-10.042253494262695,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0129,agreement,1.8525575002034511,simple_singular,simple_agreement,The musician laugh.,-11.894810994466146
0,False,4,medium_2_4,True,The dancers behind the book open.,-8.289386749267578,hf_distilgpt2,distilgpt2,huggingface,True,pp_attractor-0130,agreement,-0.0086517333984375,pp_singular_attractor_behind,pp_attractor,The dancers behind the book opens.,-8.28073501586914
1,False,5,long_5_plus,True,The boy that the coaches help arrives.,-7.676266261509487,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0131,agreement,-0.13799285888671875,object_relative_clause_plural_embedded_that,relative_clause,The boy that the coaches help arrive.,-7.538273402622768
0,True,1,short_1,False,The drivers answer.,-9.070486704508463,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0132,agreement,0.8379402160644531,simple_plural,simple_agreement,The drivers answers.,-9.908426920572916
0,True,4,medium_2_4,False,The guard beside the students listens.,-7.526120503743489,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0133,agreement,0.11043739318847656,pp_plural_attractor_beside,pp_attractor,The guard beside the students listen.,-7.636557896931966
1,False,5,long_5_plus,True,The actor who the visitors follow sleeps.,-9.500982012067523,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0134,agreement,-0.5263404846191406,object_relative_clause_plural_embedded_who,relative_clause,The actor who the visitors follow sleep.,-8.974641527448382
0,False,1,short_1,True,The scientist opens.,-10.492437998453775,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0135,agreement,-0.24597676595051965,simple_singular,simple_agreement,The scientist open.,-10.246461232503256
0,True,4,medium_2_4,False,The writers beside the map speak.,-7.605668385823567,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0136,agreement,0.5892868041992196,pp_singular_attractor_beside,pp_attractor,The writers beside the map speaks.,-8.194955190022787
1,True,5,long_5_plus,False,The dancer that the lawyer remembers dances.,-8.588254656110491,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0137,agreement,0.2631683349609375,object_relative_clause_that,relative_clause,The dancer that the lawyer remembers dance.,-8.851422991071429
0,True,1,short_1,False,The writers listen.,-8.768537521362305,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0138,agreement,1.5321540832519531,simple_plural,simple_agreement,The writers listens.,-10.300691604614258
0,True,4,medium_2_4,False,The pilot with the students smiles.,-7.874380747477214,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0139,agreement,0.2431462605794268,pp_plural_attractor_with,pp_attractor,The pilot with the students smile.,-8.11752700805664
1,True,5,long_5_plus,False,The teacher who the editor observes travels.,-8.250513349260602,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0140,agreement,0.2862112862723212,object_relative_clause_who,relative_clause,The teacher who the editor observes travel.,-8.536724635532924
0,True,1,short_1,False,The author dances.,-9.974312464396158,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0141,agreement,0.47332127888997455,simple_singular,simple_agreement,The author dance.,-10.447633743286133
0,True,4,medium_2_4,False,The actors with the key work.,-6.8670228322347,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0142,agreement,0.3008613586425781,pp_singular_attractor_with,pp_attractor,The actors with the key works.,-7.167884190877278
1,True,5,long_5_plus,False,The birds that the artist teaches arrive.,-7.877342769077846,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0143,agreement,0.47920009068080294,plural_object_relative_clause_that,relative_clause,The birds that the artist teaches arrives.,-8.35654285975865
0,True,1,short_1,False,The pilots open.,-10.865395863850912,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0144,agreement,1.3418998718261719,simple_plural,simple_agreement,The pilots opens.,-12.207295735677084
0,False,4,medium_2_4,True,The scientist near the students writes.,-8.378887176513672,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0145,agreement,-0.09466807047525982,pp_plural_attractor_near,pp_attractor,The scientist near the students write.,-8.284219106038412
1,True,5,long_5_plus,False,The pilot that the librarians admire speaks.,-7.015144348144531,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0146,agreement,0.23999108208550357,object_relative_clause_plural_embedded_that,relative_clause,The pilot that the librarians admire speak.,-7.255135430230035
0,False,1,short_1,True,The dog travels.,-10.097412109375,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0147,agreement,-0.1361726125081386,simple_singular,simple_agreement,The dog travel.,-9.961239496866861
0,True,4,medium_2_4,False,The scientists near the painting study.,-8.407506306966146,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0148,agreement,0.3016153971354161,pp_singular_attractor_near,pp_attractor,The scientists near the painting studies.,-8.709121704101562
1,False,5,long_5_plus,True,The dancer who the coaches support reads.,-8.848233904157366,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0149,agreement,-0.20116206577846008,object_relative_clause_plural_embedded_who,relative_clause,The dancer who the coaches support read.,-8.647071838378906
0,True,1,short_1,False,The boys wait.,-8.896571477254232,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0150,agreement,1.3362719217936192,simple_plural,simple_agreement,The boys waits.,-10.232843399047852
0,True,4,medium_2_4,False,The dog behind the letters waits.,-7.798452377319336,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0151,agreement,0.05614662170410156,pp_plural_attractor_behind,pp_attractor,The dog behind the letters wait.,-7.8545989990234375
1,True,5,long_5_plus,False,The pilot that the farmer sees runs.,-8.089676448277064,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0152,agreement,0.10541261945452085,object_relative_clause_that,relative_clause,The pilot that the farmer sees run.,-8.195089067731585
0,True,1,short_1,False,The boy laughs.,-8.152439753214518,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0153,agreement,1.118975321451824,simple_singular,simple_agreement,The boy laugh.,-9.271415074666342
0,True,4,medium_2_4,False,The writers behind the cabinet return.,-7.649400075276692,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0154,agreement,0.39816919962565134,pp_singular_attractor_behind,pp_attractor,The writers behind the cabinet returns.,-8.047569274902344
1,True,5,long_5_plus,False,The guard who the farmer remembers listens.,-8.423122950962611,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0155,agreement,0.3883939470563629,object_relative_clause_who,relative_clause,The guard who the farmer remembers listen.,-8.811516898018974
0,True,1,short_1,False,The musicians listen.,-9.397352854410807,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0156,agreement,1.2662207285563163,simple_plural,simple_agreement,The musicians listens.,-10.663573582967123
0,True,4,medium_2_4,False,The musician beside the reports runs.,-9.153633117675781,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0157,agreement,0.15512847900390625,pp_plural_attractor_beside,pp_attractor,The musician beside the reports run.,-9.308761596679688
1,True,5,long_5_plus,False,The students that the librarian observes study.,-6.843971252441406,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0158,agreement,0.2855496406555176,plural_object_relative_clause_that,relative_clause,The students that the librarian observes studies.,-7.129520893096924
0,True,1,short_1,False,The musician smiles.,-9.861521402994791,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0159,agreement,1.5247306823730469,simple_singular,simple_agreement,The musician smile.,-11.386252085367838
0,True,4,medium_2_4,False,The boys beside the cabinet close.,-8.61944834391276,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0160,agreement,0.268768310546875,pp_singular_attractor_beside,pp_attractor,The boys beside the cabinet closes.,-8.888216654459635
1,False,5,long_5_plus,True,The dog that the artists trust reads.,-7.9465451921735495,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0161,agreement,-0.06622750418526824,object_relative_clause_plural_embedded_that,relative_clause,The dog that the artists trust read.,-7.880317687988281
0,True,1,short_1,False,The managers arrive.,-9.442769368489584,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0162,agreement,1.5255813598632812,simple_plural,simple_agreement,The managers arrives.,-10.968350728352865
0,True,4,medium_2_4,False,The student with the paintings answers.,-7.918453216552734,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0163,agreement,0.1958936055501308,pp_plural_attractor_with,pp_attractor,The student with the paintings answer.,-8.114346822102865
1,True,5,long_5_plus,False,The chef who the clerks remember writes.,-8.676390511648995,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0164,agreement,0.07151903424944273,object_relative_clause_plural_embedded_who,relative_clause,The chef who the clerks remember write.,-8.747909545898438
0,True,1,short_1,False,The manager laughs.,-8.590428670247396,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0165,agreement,1.1956456502278634,simple_singular,simple_agreement,The manager laugh.,-9.78607432047526
0,True,4,medium_2_4,False,The musicians with the report answer.,-7.960636138916016,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0166,agreement,0.0770098368326817,pp_singular_attractor_with,pp_attractor,The musicians with the report answers.,-8.037645975748697
1,True,5,long_5_plus,False,The judge that the librarian remembers works.,-7.117637634277344,hf_distilgpt2,distilgpt2,huggingface,True,relative_clause-0167,agreement,0.004879474639892578,object_relative_clause_that,relative_clause,The judge that the librarian remembers work.,-7.122517108917236
0,True,1,short_1,False,The actors sleep.,-10.1821657816569,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0168,agreement,1.2269821166992188,simple_plural,simple_agreement,The actors sleeps.,-11.40914789835612
0,False,4,medium_2_4,True,The writer near the computers sleeps.,-8.41055679321289,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0169,agreement,-0.10426902770996094,pp_plural_attractor_near,pp_attractor,The writer near the computers sleep.,-8.30628776550293
1,True,5,long_5_plus,False,The pilot who the neighbor helps notices.,-8.593558720179967,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0170,agreement,0.0408624921526215,object_relative_clause_who,relative_clause,The pilot who the neighbor helps notice.,-8.634421212332589
0,True,1,short_1,False,The reporter notices.,-10.43959108988444,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0171,agreement,0.06406402587890625,simple_singular,simple_agreement,The reporter notice.,-10.503655115763346
0,False,4,medium_2_4,True,The students near the key arrive.,-7.858819325764974,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0172,agreement,-0.1484514872233067,pp_singular_attractor_near,pp_attractor,The students near the key arrives.,-7.710367838541667
1,True,5,long_5_plus,False,The scientists that the neighbor follows dance.,-8.986876351492745,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0173,agreement,0.18925585065569273,plural_object_relative_clause_that,relative_clause,The scientists that the neighbor follows dances.,-9.176132202148438
0,True,1,short_1,False,The judges laugh.,-9.440369923909506,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0174,agreement,0.9185727437337228,simple_plural,simple_agreement,The judges laughs.,-10.358942667643229
0,True,4,medium_2_4,False,The dog behind the cars notices.,-8.072688420613607,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0175,agreement,0.2704124450683594,pp_plural_attractor_behind,pp_attractor,The dog behind the cars notice.,-8.343100865681967
1,True,5,long_5_plus,False,The chef that the farmers see runs.,-8.198194776262556,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0176,agreement,0.35072163173130555,object_relative_clause_plural_embedded_that,relative_clause,The chef that the farmers see run.,-8.548916407993861
0,True,1,short_1,False,The boy reads.,-8.503785451253256,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0177,agreement,0.06144014994303326,simple_singular,simple_agreement,The boy read.,-8.565225601196289
0,True,4,medium_2_4,False,The scientists behind the book sleep.,-6.698410669962565,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0178,agreement,1.1151968638102208,pp_singular_attractor_behind,pp_attractor,The scientists behind the book sleeps.,-7.813607533772786
1,False,5,long_5_plus,True,The manager who the farmers teach closes.,-8.81575175694057,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0179,agreement,-0.16886792864118405,object_relative_clause_plural_embedded_who,relative_clause,The manager who the farmers teach close.,-8.646883828299385
0,True,1,short_1,False,The birds write.,-9.604349136352539,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0180,agreement,1.1682046254475917,simple_plural,simple_agreement,The birds writes.,-10.77255376180013
0,True,4,medium_2_4,False,The student beside the maps runs.,-8.642356236775717,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0181,agreement,0.3388341267903634,pp_plural_attractor_beside,pp_attractor,The student beside the maps run.,-8.98119036356608
1,True,5,long_5_plus,False,The guard that the clerk teaches studies.,-8.088742937360491,hf_distilgpt2,distilgpt2,huggingface,True,relative_clause-0182,agreement,0.007654462541852425,object_relative_clause_that,relative_clause,The guard that the clerk teaches study.,-8.096397399902344
0,True,1,short_1,False,The pilot waits.,-9.919443130493164,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0183,agreement,0.201843897501627,simple_singular,simple_agreement,The pilot wait.,-10.121287027994791
0,True,4,medium_2_4,False,The actors beside the letter run.,-8.846942265828451,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0184,agreement,0.24852244059244732,pp_singular_attractor_beside,pp_attractor,The actors beside the letter runs.,-9.095464706420898
1,True,5,long_5_plus,False,The actor who the girl trusts writes.,-8.03126689365932,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0185,agreement,0.47607857840401735,object_relative_clause_who,relative_clause,The actor who the girl trusts write.,-8.507345472063337
0,True,1,short_1,False,The drivers study.,-9.809347788492838,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0186,agreement,0.698454538981121,simple_plural,simple_agreement,The drivers studies.,-10.507802327473959
0,False,4,medium_2_4,True,The bird with the cars closes.,-8.372908274332682,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0187,agreement,-0.3288815816243478,pp_plural_attractor_with,pp_attractor,The bird with the cars close.,-8.044026692708334
1,True,5,long_5_plus,False,The chefs that the clerk supports laugh.,-8.890599931989398,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0188,agreement,0.12597438267299133,plural_object_relative_clause_that,relative_clause,The chefs that the clerk supports laughs.,-9.016574314662389
0,True,1,short_1,False,The actor runs.,-10.361276626586914,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0189,agreement,0.17084312438964844,simple_singular,simple_agreement,The actor run.,-10.532119750976562
0,True,4,medium_2_4,False,The judges with the map answer.,-7.5774383544921875,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0190,agreement,0.14193089803059866,pp_singular_attractor_with,pp_attractor,The judges with the map answers.,-7.719369252522786
1,True,5,long_5_plus,False,The writer that the editors know returns.,-7.7482773917061945,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0191,agreement,0.2407684326171875,object_relative_clause_plural_embedded_that,relative_clause,The writer that the editors know return.,-7.989045824323382
0,True,1,short_1,False,The boys dance.,-8.541665395100912,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0192,agreement,1.2823066711425781,simple_plural,simple_agreement,The boys dances.,-9.82397206624349
0,False,4,medium_2_4,True,The bird near the books opens.,-8.00359853108724,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0193,agreement,-0.13409169514974018,pp_plural_attractor_near,pp_attractor,The bird near the books open.,-7.8695068359375
1,False,5,long_5_plus,True,The judge who the girls know moves.,-7.848255157470703,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0194,agreement,-0.1307770865304132,object_relative_clause_plural_embedded_who,relative_clause,The judge who the girls know move.,-7.71747807094029
0,True,1,short_1,False,The boy closes.,-10.003764470418295,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0195,agreement,0.19902737935383996,simple_singular,simple_agreement,The boy close.,-10.202791849772135
0,True,4,medium_2_4,False,The drivers near the car notice.,-8.06966781616211,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0196,agreement,0.5200983683268223,pp_singular_attractor_near,pp_attractor,The drivers near the car notices.,-8.589766184488932
1,True,5,long_5_plus,False,The student that the clerk guides notices.,-8.378153119768415,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0197,agreement,0.3085152762276788,object_relative_clause_that,relative_clause,The student that the clerk guides notice.,-8.686668395996094
0,True,1,short_1,False,The dogs dance.,-9.213292439778646,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0198,agreement,1.6295013427734375,simple_plural,simple_agreement,The dogs dances.,-10.842793782552084
0,True,4,medium_2_4,False,The dancer behind the books returns.,-8.179351806640625,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0199,agreement,0.4133783976236973,pp_plural_attractor_behind,pp_attractor,The dancer behind the books return.,-8.592730204264322
1,False,5,long_5_plus,True,The driver who the girl questions reads.,-7.87647465297154,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0200,agreement,-0.11715044294084809,object_relative_clause_who,relative_clause,The driver who the girl questions read.,-7.759324210030692
0,True,1,short_1,False,The chef listens.,-10.3800900777181,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0201,agreement,0.5706672668457031,simple_singular,simple_agreement,The chef listen.,-10.950757344563803
0,True,4,medium_2_4,False,The reporters behind the report notice.,-6.858451207478841,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0202,agreement,0.6198285420735683,pp_singular_attractor_behind,pp_attractor,The reporters behind the report notices.,-7.478279749552409
1,True,5,long_5_plus,False,The writers that the visitor knows move.,-8.052115849086217,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0203,agreement,0.09028244018554688,plural_object_relative_clause_that,relative_clause,The writers that the visitor knows moves.,-8.142398289271764
0,True,1,short_1,False,The guards laugh.,-9.054556528727213,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0204,agreement,1.1417783101399746,simple_plural,simple_agreement,The guards laughs.,-10.196334838867188
0,True,4,medium_2_4,False,The writer beside the maps speaks.,-8.165482838948568,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0205,agreement,0.4701881408691406,pp_plural_attractor_beside,pp_attractor,The writer beside the maps speak.,-8.635670979817709
1,True,5,long_5_plus,False,The bird that the editors support answers.,-8.10889652797154,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0206,agreement,0.1620025634765625,object_relative_clause_plural_embedded_that,relative_clause,The bird that the editors support answer.,-8.270899091448102
0,True,1,short_1,False,The chef runs.,-10.702214558919271,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0207,agreement,0.2865943908691406,simple_singular,simple_agreement,The chef run.,-10.988808949788412
0,True,4,medium_2_4,False,The chefs beside the student listen.,-8.872962951660156,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0208,agreement,0.14928245544433594,pp_singular_attractor_beside,pp_attractor,The chefs beside the student listens.,-9.022245407104492
1,False,5,long_5_plus,True,The driver who the artists see closes.,-8.655618395124163,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0209,agreement,-0.2606539045061389,object_relative_clause_plural_embedded_who,relative_clause,The driver who the artists see close.,-8.394964490618024
0,True,1,short_1,False,The students write.,-7.6384429931640625,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0210,agreement,1.4034976959228516,simple_plural,simple_agreement,The students writes.,-9.041940689086914
0,True,4,medium_2_4,False,The teacher with the letters answers.,-7.099232991536458,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0211,agreement,0.3198566436767578,pp_plural_attractor_with,pp_attractor,The teacher with the letters answer.,-7.419089635213216
1,True,5,long_5_plus,False,The boy that the artist trusts speaks.,-7.718660627092634,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0212,agreement,0.5627702985491077,object_relative_clause_that,relative_clause,The boy that the artist trusts speak.,-8.281430925641741
0,True,1,short_1,False,The scientist moves.,-10.072015126546225,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0213,agreement,0.4346949259440098,simple_singular,simple_agreement,The scientist move.,-10.506710052490234
0,True,4,medium_2_4,False,The writers with the cabinet wait.,-8.150442759195963,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0214,agreement,0.32236735026041785,pp_singular_attractor_with,pp_attractor,The writers with the cabinet waits.,-8.47281010945638
1,True,5,long_5_plus,False,The driver who the editor follows returns.,-8.374388013567243,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0215,agreement,0.587538582938059,object_relative_clause_who,relative_clause,The driver who the editor follows return.,-8.961926596505302
0,True,1,short_1,False,The boys return.,-8.833321253458658,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0216,agreement,1.048695882161459,simple_plural,simple_agreement,The boys returns.,-9.882017135620117
0,False,4,medium_2_4,True,The robot near the reports studies.,-8.77047602335612,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0217,agreement,-0.3094978332519531,pp_plural_attractor_near,pp_attractor,The robot near the reports study.,-8.460978190104166
1,True,5,long_5_plus,False,The dancers that the broker teaches read.,-9.083003452845983,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0218,agreement,0.5197808401925226,plural_object_relative_clause_that,relative_clause,The dancers that the broker teaches reads.,-9.602784293038505
0,True,1,short_1,False,The writer arrives.,-9.559517542521158,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0219,agreement,1.4359162648518886,simple_singular,simple_agreement,The writer arrive.,-10.995433807373047
0,True,4,medium_2_4,False,The guards near the instrument open.,-7.816341400146484,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0220,agreement,0.2702077229817714,pp_singular_attractor_near,pp_attractor,The guards near the instrument opens.,-8.086549123128256
1,False,5,long_5_plus,True,The chef that the girls know studies.,-8.312589917864118,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0221,agreement,-0.1277711050851007,object_relative_clause_plural_embedded_that,relative_clause,The chef that the girls know study.,-8.184818812779017
0,True,1,short_1,False,The pilots wait.,-9.938833236694336,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0222,agreement,1.2578805287679042,simple_plural,simple_agreement,The pilots waits.,-11.19671376546224
0,False,4,medium_2_4,True,The pilot behind the reports studies.,-8.446105321248373,hf_distilgpt2,distilgpt2,huggingface,False,pp_attractor-0223,agreement,-0.15700658162434955,pp_plural_attractor_behind,pp_attractor,The pilot behind the reports study.,-8.289098739624023
1,False,5,long_5_plus,True,The musician who the brokers help studies.,-9.309980119977679,hf_distilgpt2,distilgpt2,huggingface,False,relative_clause-0224,agreement,-0.3818288530622205,object_relative_clause_plural_embedded_who,relative_clause,The musician who the brokers help study.,-8.928151266915458
0,True,1,short_1,False,The student smiles.,-9.27157211303711,hf_distilgpt2,distilgpt2,huggingface,False,simple_agreement-0225,agreement,0.3166955312093105,simple_singular,simple_agreement,The student smile.,-9.58826764424642
